Electricite ,Temperature,Usure ,Pression,Humidite,Echappement,Congestion reseau
719.32,31.87,62.91,1006.16,45.66,437,0.54
415.82,10.05,62.32,1018.98,83.71,481.38,0.21
410.67,14.75,79.71,1016.7,81.65,463.83,0.46
615.60,18.26,79.82,1016.94,78.91,457.03,0.27
452.28,17.34,78.18,1007.81,56.38,454.97,0.48
750.73,29.91,77.4,1013.22,39.76,430.26,0.24
442.08,16.76,97.24,1012.25,77.95,457,0.01
397.23,6.33,74.5,1012.06,93.16,492.22,0.5
654.38,29.17,64.66,1016.43,61.05,441.2,0.23
450.46,20.32,96.18,1015.16,36.35,460.21,0.08
639.43,23.64,91.75,1014.5,61.83,440.7,0.43
700.94,32.09,64.26,1003.1,56.91,430.62,0.31
632.87,29.83,95.91,1007.98,47.07,438.71,0.16
574.59,22.29,91.53,1014.39,84.89,441.9,0.56
745.08,30.66,80.87,1003.13,78.09,430,0.69
604.69,24.8,66.59,1018.79,60.79,441,0.42
508.23,21.33,78.61,1008.58,85.3,442.44,0.68
695.28,28.9,61.59,1011.64,64.44,437.06,0.31
450.76,10.31,74.25,1020.55,88.62,471.78,0.67
626.60,32.31,79.37,1010.45,38.01,449.65,0.11
724.88,25.66,95.5,1006.76,84.76,429.25,0.47
261.39,15.93,78.55,1009.45,72.83,462.7,0.48
370.77,8.86,65.32,1025.64,79.65,478.88,0.66
412.18,12.45,65.62,1025.63,66.26,474.73,0.09
708.72,25.44,52.04,1000.65,91.89,433.02,0.66
592.47,23.21,57.27,1012.24,65.31,450.92,0.68
403.90,14.24,96.6,1009.3,83.75,466.2,0.05
400.57,8.46,84.04,1015.14,85.38,484.16,0.15
693.16,24.11,60.07,1014.34,45.28,448.45,0.62
453.49,16,87.06,1020.5,80.89,461.5,0.41
609.23,25.56,95.88,1016.28,59.84,445.01,0.8
701.45,20.12,88.78,1013.23,88.48,442.89,0.49
606.81,22.82,55.38,1017.95,65.71,450.86,0.09
584.29,19.65,77.66,1011.73,93.89,450.5,0.23
626.60,32.48,90.05,1010.39,38.05,446.48,0.64
510.96,13.73,96.89,1020.44,85.54,459.6,0.71
519.44,23.43,79.65,1011.31,73.55,444.09,0.12
446.42,15.18,51.17,1019.6,72.45,462.09,0.36
403.60,10.59,54.23,1025.87,97.05,468.96,0.29
759.82,28.96,73.01,1010.88,49.45,439.03,0.37
447.83,15.5,95.18,1019.21,65.21,468.53,0.62
683.67,30.14,96.36,1006.54,57.05,426.91,0.7
370.77,10.69,54.04,1022.08,83.28,472.81,0.17
592.47,24.5,99.59,1011.54,57.92,451.03,0.74
701.45,23.25,56.34,1013.85,70.14,437.18,0.12
404.30,13.21,57.17,1018.12,82.98,469.75,0.55
685.08,30.88,77.42,1008.97,54.99,425.36,0.59
731.54,26.04,68.38,1006.82,84.88,432.94,0.8
650.95,24.91,70.18,1013.02,42.34,450.84,0.7
450.46,11.98,52.2,1018.59,86.71,470.02,0.31
446.42,18.01,71.31,1018.84,55.72,456.36,0.41
587.62,21.46,85.05,1007.45,95.33,444.12,0.57
691.95,32.86,58.37,1008.43,46.78,432.38,0.53
538.23,16.5,64.74,1017.7,95.66,458.37,0.26
463.29,12.41,73.12,1004.78,80.02,468.14,0.53
603.98,22.33,71.81,1016.84,67.09,450.07,0.56
424.40,11.48,87.21,1000.29,94.76,471.43,0.6
479.25,14.56,84,1009.52,91.14,451.95,0.79
688.21,30.08,92.3,1003.99,77.38,425.27,0.27
776.29,27.66,64.58,1001.31,69.47,436.64,0.26
366.13,5.96,97.44,1029.4,88.63,488.2,0.32
742.96,35.77,65.15,1006.36,36.31,430.14,0.54
608.73,24.56,77.88,1017.63,74.5,440.31,0.56
442.28,19.7,99.29,1015.93,47.39,464.41,0.51
467.93,19.83,99.59,1013.27,96.4,451.22,0.38
508.23,22.61,60.93,1008.41,79.4,444.74,0.73
671.04,31.88,75.53,1009.25,64.06,427.83,0.3
710.23,21.7,96.41,1009.12,91.3,438.52,0.42
711.75,25.72,81.1,1010.44,70.57,434.94,0.41
710.23,26.51,60.88,1010.3,57.4,431.82,0.24
598.02,25.2,86.34,1017.54,55.53,444.16,0.04
404.30,13.1,93.44,1017.79,84.48,470.75,0.6
741.54,27,93.11,1012.2,87.28,432.79,0.3
685.08,25.84,73.47,1009.26,59.55,433.32,0.31
749.62,23.76,55.68,1009.2,92.98,437.47,0.04
484.09,29.69,92.66,1002.85,44.76,438.09,0.57
426.52,21.69,57.76,1013.05,67.55,461.56,0.37
444.30,10.33,70.05,1020.7,96.68,474.17,0.52
661.35,24.19,62.56,1018.8,60.54,443.92,0.27
380.77,8.27,81.76,1015.09,73.64,479.16,0.02
714.27,28.15,92.55,1009.76,73.38,436.19,0.42
494.09,18.09,82.64,1010.6,52.11,455.07,0.22
620.24,27.18,68.21,1012.17,46.11,449.7,0.27
693.16,23.71,62.48,1014.54,46.04,449.41,0.08
716.90,26.76,93.29,1007.64,90.51,437.83,0.14
496.42,19.98,69.4,1021.56,63.89,457.54,0.08
737.20,24.82,69.05,1007.81,84.72,435.68,0.3
470.96,21.09,81.41,1013.03,74.8,453.34,0.72
560.55,21.19,83.59,1019.83,65.22,455.93,0.56
745.08,25.95,59.39,1001.35,92.67,432.21,0.69
683.67,30.7,56.61,1005.92,51.58,429.58,0.58
438.44,13.49,91.97,1015.75,57.86,461.06,0.72
453.39,15.79,78.7,1010.19,84.61,458.09,0.54
705.38,28.57,88.9,1003.57,66.55,433.24,0.58
496.52,23.48,64.01,1002.7,70.22,445.72,0.12
724.88,31,96.74,1006.29,48.56,431.07,0.15
696.29,34.96,64.46,1006.17,59.26,431.48,0.37
615.60,22.53,54.13,1015.12,75.1,449.43,0.56
650.84,31.41,64.56,1013.84,49.49,439.3,0.24
685.79,29.97,86.08,1006.09,61.6,434.14,0.22
414.50,7.44,93.88,1021.84,88.56,479.08,0.05
650.95,21.86,56.52,1015.83,63.36,457.8,0.75
672.26,22.41,59.97,1003.3,88.71,435.75,0.6
409.56,11.87,68.85,1019.06,94.11,473.79,0.07
662.46,23.93,78.58,1011.09,87.26,444.9,0.2
450.26,12.39,82.86,1016.38,84.95,475.37,0.22
400.06,10.06,76.19,1020.69,69.49,478.35,0.39
397.94,5.01,77.28,1003.69,91.9,475.34,0.56
698.21,24.74,67.48,1010.69,90.08,431.24,0.06
606.71,19.31,89.51,1014.86,69.37,453.47,0.25
415.51,6.3,69.48,1027.45,86.11,481.49,0.49
698.21,23.09,71.25,1010.93,90.07,436.67,0.15
418.14,9.24,61.5,1018.34,84.91,477.65,0.24
408.65,9.69,79.96,1019.1,71.91,472.16,0.68
431.67,13.65,63.4,1026.58,71.48,468.87,0.11
677.41,29.77,88.09,1005.82,48.38,433.89,0.3
411.78,9.2,96.29,1011.88,89.86,479.82,0.67
577.62,28.87,55.81,1008.09,64.29,435.57,0.79
519.44,28.22,60.06,1006.06,63.72,438.43,0.68
661.35,23.27,63.17,1019.05,61.36,443.43,0.6
416.73,9.82,99.41,1007.71,96.69,478.02,0.44
469.45,16.83,65.96,1007.21,87.23,455.64,0.21
737.20,23.18,84.58,1009.01,90.09,439.12,0.63
442.08,23.59,81.85,1010.85,55.98,448.42,0.25
435.61,8.95,94.44,1017.56,94.85,479.14,0.35
700.33,26.54,98.07,1009.5,87.18,435.51,0.52
628.83,22.56,98.27,1012.11,63.16,445.33,0.16
396.73,14.16,75.98,1015.63,77.29,471.27,0.29
717.71,31.54,50.2,1008.4,71.77,431.87,0.32
423.39,13.48,53.19,1030.2,65.96,463.9,0.16
415.72,13.74,94.17,1010.74,87.69,473.19,0.52
672.26,23.7,80.46,1002.07,85.19,436.94,0.59
583.38,22.35,96.61,1017.92,68.18,453.74,0.25
724.88,28.25,60.14,1006.36,67.03,429.39,0.04
593.78,21.96,92.1,1010.51,87.32,448.89,0.48
756.79,28.66,91.62,1014.04,51.26,440.79,0.52
534.29,16.37,66.32,1015.14,73.11,461.15,0.07
742.35,23.09,60.29,1011.4,89.76,438.56,0.55
430.97,23.19,72.15,1007.83,63.31,446.95,0.33
726.90,30.81,96.38,1008.36,75,430.53,0.49
505.51,22.84,56.65,1005.59,79.49,442.85,0.71
787.30,32.84,67.3,1014.68,45.8,431.97,0.26
591.76,24.41,55,1012.62,64.52,442.64,0.28
663.97,30.18,64.55,1012.63,47.74,441.65,0.3
649.73,28.3,87.99,1011.23,68.88,441.51,0.07
649.13,22.52,51.66,1014.34,82.77,445.4,0.39
397.64,6.59,72.36,1020.34,77.92,488.17,0.61
596.61,23.38,88.58,1009.29,92.4,442.83,0.67
687.61,19.89,56.19,1012.65,80.25,448.71,0.03
599.84,26.42,78.67,1013.95,66.03,438.54,0.55
415.82,12.07,80.12,1013.54,71.32,479.28,0.7
697.30,23.45,61.97,1010.5,80.77,442.48,0.4
490.86,15.24,97.93,1007.08,86.49,459.85,0.59
407.54,5.68,54.95,1012.11,92.86,486.79,0.58
409.66,10.29,87.25,1017.28,69.13,481.7,0.09
663.97,32,85.54,1011.22,46.16,440.26,0.66
381.07,9.6,71.78,1021.87,77.75,481.03,0.37
643.98,25.6,58.56,1010.18,67.43,435.75,0.75
688.21,32.56,98.37,1004.02,35.04,425.11,0.59
590.45,19.26,68.57,1015.74,84.64,450.66,0.57
388.55,13.33,99.71,1015.42,58.27,466.26,0.58
598.02,23.5,87.84,1018.29,63,443.31,0.13
454.50,13.66,74.75,1021.97,79.04,473.12,0.36
411.37,12.46,66.97,1017.53,93.47,464.7,0.58
759.82,28.77,94.65,1010.01,59,437.93,0.33
689.22,31.68,74,1005.29,37.34,427.22,0.07
402.18,10.31,73.9,1012.87,88.71,480.61,0.21
420.36,10.04,70.8,1013.36,95.17,463.87,0.6
645.39,25.6,78.14,1013.16,53.19,451.44,0.57
397.84,19.55,70.86,1013.55,57.82,464.36,0.04
665.99,17.82,79.16,1013.44,88.13,452.82,0.1
805.37,31.97,85.56,1007.03,55.84,435.99,0.55
715.08,28.21,54.04,1010.45,77.92,435.99,0.06
599.84,25.77,56.3,1014.76,69.99,438.64,0.07
450.26,17.54,81.5,1016.56,79,465.51,0.47
594.49,22.75,88.69,1016,67.34,448.32,0.09
415.82,10.2,90.66,1019.56,82.46,479.7,0.58
644.08,28.34,80.54,1013.7,61.13,439.75,0.6
548.43,14.78,87.15,1016.96,68.53,463.75,0.37
677.41,20.9,64.78,1005.43,82.85,443.46,0.49
409.66,14.37,72.97,1021.67,68.18,470.19,0.77
506.62,23.89,82.61,1004.88,73.94,444.99,0.5
598.12,29.66,52.68,1013.25,61.2,441.58,0.72
473.99,24.33,94.07,1013.83,44.59,447.54,0.19
731.54,28.55,50.73,1007.2,65.82,430.06,0.5
399.35,18.59,89.4,1008.56,68.61,462.56,0.35
508.23,21.94,92.95,1008.44,86.98,444.89,0.28
396.12,10.95,50.81,1015.69,62.3,474.07,0.57
484.09,21.76,62.4,1005.34,86.28,444.77,0.37
591.76,25.05,64.08,1013.37,66.14,442.93,0.76
460.66,22.95,83.1,1013.65,73.92,457.91,0.13
400.06,8.49,81.69,1021.05,87.74,483.94,0.67
361.28,7.1,87.05,1015.39,92.1,480.36,0.63
407.54,11.72,96.89,1012.08,83.98,476.41,0.16
395.72,11.72,59.57,1024.19,68.53,468.98,0.71
415.82,11.45,94.19,1017.98,84.64,476,0.49
597.42,23.36,85.42,1013.71,86.64,442.53,0.4
724.47,26.2,66.72,1010.14,76.14,430.89,0.27
707.40,29.01,82.88,1010.02,57.35,430.26,0.04
739.02,30.76,85.58,1009.89,50.43,430.98,0.5
654.38,27.91,52.99,1017.7,48.29,440.53,0.35
424.40,10.87,83.83,1002.08,95.22,472.63,0.44
422.08,12.61,77.32,1015.82,91.9,461.37,0.47
718.51,13.29,89.09,1019.63,75.09,464.18,0.28
497.02,23.83,75.16,1012.93,46.79,446.23,0.65
635.39,26.68,92.53,1012.33,60.78,441.04,0.05
647.92,23.83,51.96,1020.93,63.86,447.95,0.21
441.37,18,65.2,1015.4,61.28,464.26,0.22
447.83,12.65,89.78,1019.4,71.45,468.8,0.17
689.83,29.13,73.5,1014.96,37.08,437.25,0.62
415.11,18.49,51.59,1001.9,59.99,460.76,0.44
591.76,16.39,84.89,1014.58,90.34,455.05,0.29
737.60,32.96,69.04,1013.56,54.03,438.93,0.71
517.02,19.79,50.96,1008.77,94.72,447.96,0.22
698.21,24.44,59.86,1011.1,87.62,434.34,0.54
508.23,21.04,88.5,1008.41,90.19,446.33,0.7
401.17,17.35,87.28,1003,64.62,459.83,0.41
708.72,31.98,76,999.43,59.42,430.92,0.69
450.46,19.36,58,1016.25,45.65,464.56,0.07
739.12,23.33,98.23,1012.51,91.29,436.33,0.61
454.50,16.73,86,1023.44,60.68,467.08,0.31
415.82,8.57,56.31,1020.18,72.47,484.2,0.11
499.95,25.28,75.94,1013.95,52.79,454.01,0.4
689.83,22.66,64.62,1017.73,86.92,431.27,0.68
397.84,17.35,84.9,1013.18,67.67,467.85,0.21
683.87,18.14,77.52,1003.82,95.69,442.45,0.55
404.51,12.19,58.63,1014.77,84.39,473.92,0.53
401.17,10.11,71.38,1019.1,69.68,476.8,0.45
644.18,23.24,83.85,1017.1,63.8,446.95,0.37
741.54,28.98,71.26,1011.25,72.9,432.2,0.79
733.06,31.93,56.49,1006.9,56.27,425.14,0.38
503.28,13.25,60.07,1008.76,88.21,453.8,0.71
613.78,24.86,88.56,1016.85,71.24,440.68,0.68
606.61,26.33,63.67,1005.86,41.57,450.16,0.54
410.46,12.31,92.76,1020.71,94.6,475.65,0.56
684.68,29.6,80.84,1010.37,51.05,442.43,0.08
534.29,15.25,94.45,1014.86,76.87,463.93,0.19
399.15,14.79,96.7,1017.95,71.97,469.47,0.49
361.48,5.53,75.65,1013.48,94.19,484.25,0.65
411.78,9.01,87.69,1022.37,90.3,470.84,0.62
418.04,10.8,95.18,1019.74,74.08,478.75,0.09
419.96,10.24,75.66,1021.17,94.34,465.86,0.06
687.61,28.36,72.69,1013.34,42.82,434.54,0.28
418.14,9.43,94.27,1028.03,84.98,474.16,0.7
412.08,10.5,95.78,1024.06,76.05,482.85,0.76
696.29,33.96,80.05,1006.93,47.39,427.06,0.61
671.04,33.27,50.26,1010.63,43.47,430.11,0.44
503.28,12.17,69.31,1008.05,96.44,469.52,0.25
621.15,27.86,63.34,1009.23,46.19,439.49,0.17
593.78,22.36,75.56,1011.77,87.51,446.49,0.33
420.77,12.57,86.94,1009.11,70.74,475.61,0.1
646.91,31.09,76.68,1011.32,61.14,440.62,0.25
805.37,30.21,85.29,1006.82,54.03,430.83,0.15
657.71,27.31,62.17,1016.05,45.98,440.06,0.43
639.43,19.92,69.86,1015.02,82.71,443.54,0.53
474.40,16.17,81.99,1014.22,85.8,456.08,0.69
689.22,31.2,78.22,1005.71,34.84,428.67,0.24
628.83,20.19,93.12,1011.37,89.69,443.58,0.55
366.02,8.97,63.62,1013.21,90.77,477.89,0.39
366.02,8.7,90.11,1013.34,89.5,478.69,0.54
392.99,5.98,76.72,1016.5,91.83,488.85,0.75
578.23,19.8,52.52,1010.84,88.9,451.75,0.58
750.73,26.45,55.16,1013.81,61.7,433.16,0.06
637.21,20.51,81.58,1016.39,92.99,445.86,0.51
725.69,29.71,94.15,1008.81,70.86,428.49,0.35
536.92,18.03,88.41,1013.02,81.95,456.55,0.71
707.40,23.45,64.08,1010.99,79.2,436.46,0.47
415.51,6.05,53.27,1027.69,86.93,481.02,0.77
454.60,15.32,50.11,1013.3,83.72,459.31,0.58
432.79,6.53,95.89,1012.65,91.6,480.98,0.45
436.52,12.61,63.26,1013.41,78.94,466.85,0.11
497.43,15.95,59.53,1019.04,88.51,463.4,0.1
547.42,23.33,83.88,1012.47,79.48,440.11,0.53
524.70,23.94,79.73,1008.18,71.87,451.84,0.1
654.38,19.34,71.71,1018.03,84.77,454.59,0.63
729.73,31.11,74.52,1012.34,44.45,434.22,0.64
416.42,14.63,57.21,998.96,86.4,466.36,0.33
627.21,17.57,73.81,1019.51,86.14,453.3,0.8
451.57,17.31,52.39,1017.43,35.4,463.05,0.78
681.25,31.16,79.98,1014.69,32.25,428.35,0.49
408.65,10.05,60.43,1018.71,67.38,469.06,0.47
424.91,10.23,89.6,1017.93,91.1,475.14,0.72
427.03,16.31,75.11,1007.45,77.77,466.49,0.47
744.07,30.74,57.6,1005.79,57.89,428.92,0.29
720.33,31.38,51.74,1009.17,60.42,433.44,0.6
637.61,27.9,79.66,1011.8,70.04,439.76,0.55
358.25,3.96,91.47,1016.79,83.81,489.68,0.16
436.52,12.37,97.98,1009.1,76.06,468.49,0.14
486.21,15.28,72.33,1012.55,69.65,460.75,0.53
502.78,16.85,82.2,1005.61,100.1,455.33,0.11
618.83,18.82,74.34,1019.5,72.23,455.29,0.15
495.10,26.06,79.85,1007.59,74.08,437.9,0.67
593.78,19.62,88.34,1017.59,87.39,446.29,0.12
410.77,8.79,99.5,1019.5,66.3,489.02,0.09
597.42,25.52,51.08,1013.88,65.37,439.42,0.76
722.96,30.7,99.86,1010,48.96,429.27,0.42
683.87,21.19,73.22,1006.65,56.28,441.71,0.64
455.31,14.11,79.9,1023.27,83.22,464.7,0.06
662.66,26.19,61.11,1014.51,54.52,443.73,0.63
757.40,32.63,55.1,1002.42,40.07,432.79,0.56
361.28,7.67,93.19,1017.55,60.97,480.06,0.28
645.49,19.65,79.61,1009.26,99.08,444.9,0.28
494.70,18.83,81.1,1016.33,74.23,453.28,0.34
412.99,13.41,57.06,1010.85,89.61,472.4,0.16
641.05,25.24,74.08,1011.3,66.21,442.75,0.74
503.28,12.51,52.11,1008.61,94.27,452.84,0.25
720.33,27.14,70.91,1007.8,87.99,431.96,0.14
416.12,13.21,97.44,1016.63,74.1,474.26,0.02
580.75,25.2,62,1015.19,59.62,446.26,0.29
742.35,31.07,96.09,1010.58,43.66,432.06,0.72
398.14,4.71,98.81,1026.4,84.42,481.28,0.1
399.76,14.24,57.53,1011.17,70.45,469.94,0.62
399.76,10.62,88.78,1011.9,87.85,479.91,0.41
370.27,8.88,86.75,1026.61,76.16,480.2,0.53
644.18,23.25,83.41,1016.01,72.01,448.82,0.74
697.41,20.76,98.7,1001.89,77.86,442.82,0.27
397.23,6.22,55.33,1012.31,93.23,491.77,0.74
406.73,5.18,68.25,1010.84,81.64,489.1,0.27
746.39,30.3,52.97,1006.72,55.13,440.79,0.44
452.18,9.38,79.63,1020.41,85.26,473.9,0.65
663.67,29.28,80.72,1013.76,48.05,445.49,0.04
645.49,21.12,81.74,1009.33,96.14,447.64,0.78
739.42,26.52,64.43,1002.3,95.38,437.02,0.6
432.79,4.81,54.71,1013.96,86.94,479.8,0.71
378.65,6.76,89.52,1011.66,80.91,484.85,0.35
497.93,27.09,82.54,1003.93,61,437.44,0.5
746.19,33.2,98.81,1005.67,48.48,438.12,0.54
406.22,10.48,84.91,1004.81,92.16,477.78,0.2
382.29,14.22,62.88,1011.24,88.49,471.05,0.05
424.50,7.21,98.88,1017.81,90.12,482.26,0.37
497.43,19.02,73.88,1019.75,58.29,453.49,0.39
805.37,26.88,75.16,1006.54,93.7,434.77,0.7
441.47,14.19,67.49,1024.38,83.03,467.8,0.34
513.89,15.22,51.49,1014.19,100.12,460.44,0.45
630.14,23.17,72.16,1008.04,89.42,439.29,0.34
468.24,17.69,55.03,1019.55,86.64,462.81,0.34
525.71,18.48,79.29,1012.41,68.2,458.62,0.08
397.84,14.22,97.22,1014.16,80.22,470.98,0.49
630.24,22.72,66.6,1010.28,80.79,445.22,0.34
702.05,25.95,89.54,1009.36,66.82,434.38,0.03
397.84,13.57,77.77,1014.01,82.12,471.44,0.53
402.49,6.52,85.78,1012.55,86.36,483.01,0.71
737.20,29.25,70.52,1006.85,61.15,429.12,0.39
711.04,25.79,53.81,1007.11,86.03,437.98,0.73
615.60,25.75,61.88,1014.75,53.3,443.73,0.21
725.69,28.31,80.79,1009,77.56,429.57,0.79
710.23,24.24,77.4,1009.38,82.83,436.45,0.57
689.22,28.73,59.53,1008.31,56.85,430.63,0.61
697.41,34.62,72.04,1000.68,38.35,425.41,0.4
707.40,23.57,66.38,1011.06,82.79,437.53,0.33
431.98,14.51,86.92,1017.47,81.95,463.37,0.52
397.23,4.59,58.58,1010.85,71.78,494.9,0.35
444.91,24.31,51.67,1006.16,73.3,442.69,0.5
385.62,9.53,99.19,1018.43,75.33,476.54,0.45
688.01,26.99,89.26,1011.45,58.48,436.95,0.65
538.23,17.98,72.69,1018.29,83.46,455.71,0.35
756.49,29.38,99.6,1003.25,72.19,433.74,0.45
390.06,12.82,68.33,1018.71,83.8,467.41,0.61
594.89,29.84,89.47,1005.24,56.18,440.93,0.19
435.71,10.26,90.7,1019.68,98.97,466.75,0.3
432.28,20.57,95.25,1013.1,75.48,460.43,0.28
590.45,25.3,70.75,1015.91,69.71,439.25,0.44
726.59,24.56,73.13,1006.81,89.59,437.97,0.7
534.29,20.01,53.28,1018.05,58.88,455.57,0.38
404.51,11.54,67.79,1014.78,87.05,474.29,0.5
415.82,6.86,97.83,1020.12,79.14,490.23,0.59
419.96,13.11,63.58,1020.43,74.32,460.44,0.71
418.95,16.41,56.26,1016.28,45.19,451.93,0.48
400.87,10.45,91.56,1003.92,89.45,472.54,0.67
684.68,26.72,59.48,1010.35,63.31,444.68,0.72
749.02,30.12,54.42,1013.13,63.56,433.08,0.12
417.64,14.94,52.61,1004.82,98.04,466.73,0.27
427.03,15.39,73.95,1007.35,81.35,467.3,0.79
420.87,12.83,87.22,1012.84,84.29,474.81,0.48
392.99,13.93,74.54,1013.04,73.51,470.39,0.6
710.23,30.27,55.36,1007.93,51.61,430.22,0.76
760.83,27.76,57.77,1003.69,79.62,433.03,0.61
416.73,10.59,87.8,1008.1,98.27,474.76,0.67
454.60,23.24,79.98,1012.21,45.23,457.01,0.7
587.82,14.8,55.95,1018.29,85.11,455.14,0.25
662.46,25.2,72.4,1013,71.34,439.14,0.6
787.30,32.53,79.57,1014.76,58.1,434.44,0.25
631.45,23.36,85.15,1016.18,68.18,448.37,0.62
714.98,23.48,53.29,1006.7,88.57,432.25,0.71
768.51,29.04,94.98,1007.52,75.44,430.32,0.13
652.76,23.39,96.72,1020.45,58.22,449.27,0.78
603.37,27.44,97.17,1010.99,56.42,452,0.48
424.40,10.03,69.47,998.6,99.9,471.07,0.42
402.99,4,52.66,1008.46,97.21,490.68,0.42
757.40,24.96,75.34,1008.25,80.52,440.91,0.73
534.29,17.48,54.04,1020.03,76.47,458.34,0.6
421.57,13.26,65.52,1021.89,63.32,473.44,0.39
716.90,30.28,56.01,1007.51,74.28,432.64,0.36
702.05,30.3,84.62,1011.8,50.43,431.12,0.13
697.41,29.24,55.73,1003.12,43.18,432.56,0.7
415.82,7.64,74.93,1020.01,75.14,488.53,0.41
632.87,24.14,91.31,1007.33,73.27,439.93,0.6
726.90,28.87,68.05,1008.74,82.61,435.86,0.28
466.72,17.3,73.32,1013.56,87.57,456.77,0.02
445.01,18.87,91.52,1013.42,68.78,451.4,0.53
628.83,29.13,61.78,1010.51,52.94,436.37,0.12
706.39,18.26,74.14,1004.1,97.39,443.59,0.36
432.89,13.03,52.66,1014.39,86.25,475.03,0.11
454.60,12.47,80.83,1017.8,95.25,467.18,0.24
432.89,15.52,99.6,1015.09,83.48,467.12,0.17
700.33,29.86,81.47,1009.61,61.27,438.5,0.4
644.18,25.96,72.74,1016.95,49.47,443.8,0.77
423.39,8.04,70.92,1029.7,92.21,482.58,0.65
594.28,29.12,94.55,1001.31,52.86,446.51,0.51
731.54,23.74,63.26,1007.99,91.36,437.55,0.21
687.61,27.46,64.1,1013.06,46.49,433.72,0.65
742.96,25.51,95.29,1006.59,96.63,437.07,0.39
453.29,14.42,79.71,1019.35,59.17,462.72,0.23
685.08,24.79,74.89,1009.32,61.46,438.36,0.39
422.08,14.51,82.37,1009.72,80.62,459.14,0.3
671.75,19.09,59.88,1015.11,76.38,458.41,0.75
699.22,24.14,64.19,1012.4,73.26,433.92,0.06
614.48,21.24,87.18,1017.99,82.22,445.71,0.33
355.42,4.08,99.22,1018.87,97.07,489.44,0.52
453.49,17.4,96.24,1020.5,77.11,457.75,0.55
605.19,26.68,83.66,1009.94,70.57,438.67,0.55
501.87,20.5,54.23,1009.6,70.81,452.94,0.29
647.92,23.57,90.34,1020.95,68.19,450.08,0.72
658.32,22.69,75.76,1012.47,80.9,441.18,0.57
677.41,29.09,78.79,1005.99,41.39,429.93,0.3
641.05,21.43,97.55,1011.95,94.47,448.17,0.23
451.57,14.86,88.13,1018.3,49.46,466.38,0.57
453.49,17.53,51.29,1020.5,71.1,457.61,0.54
444.70,9.15,58.51,1012.45,81.67,474.26,0.53
466.72,24.19,53.26,1010.79,62.04,440.87,0.21
419.55,8.89,65.66,1019.27,82.87,483.82,0.46
406.73,4.61,82.54,1012.32,77.28,492.85,0.32
404.51,11.01,65.93,1015.46,89.22,474.2,0.69
757.40,29.9,62.18,1002.28,59.76,436.77,0.31
525.71,16.87,88.7,1012.7,71.63,460.31,0.21
685.79,30.97,69.9,1005.98,55.6,428.26,0.35
685.08,31.01,91,1007.95,43.57,429.46,0.39
661.15,16.03,89.63,1013.96,87.56,455.17,0.46
593.78,24.99,58.43,1016.37,67.16,439.2,0.69
683.67,31.01,73.21,1005.06,46.16,426.64,0.68
645.39,27.77,75.04,1013.62,51.43,441.3,0.03
453.29,17.44,80.14,1018.05,68.35,465.72,0.46
459.65,14.2,63.82,1015.36,74.85,465.35,0.72
565.90,18.43,76.17,1020.41,60.55,465.17,0.22
624.79,22.91,55.33,1012.8,92.69,441.24,0.27
402.18,14.89,54.84,1013.23,82.49,470.19,0.56
608.73,22.28,53.19,1018.98,84.12,443.44,0.26
744.07,30.68,92.22,1005.63,57.05,429.64,0.63
707.40,30.48,57.1,1010.73,53.7,429.85,0.24
375.72,18.3,99.96,1012.23,68.09,470.42,0.73
435.61,14.17,50.5,1014.94,48.62,471.08,0.76
450.26,13.98,61.34,1016.48,77.59,473.01,0.29
631.45,23.44,91,1016.46,67.21,447.19,0.29
688.01,20.54,65.22,1012.23,81.06,440.28,0.45
435.61,11.44,79.27,1014.88,63.88,477.57,0.08
380.16,15.15,55.99,1014.37,89.82,463.98,0.29
401.17,12.58,63.79,1018.08,64.25,469.38,0.19
415.72,12.8,70.86,1022.43,86.19,462.72,0.35
381.07,10.57,58.05,1024.36,70.29,474.65,0.12
638.42,24.14,84.7,1012.28,89.08,440.74,0.5
726.59,26.76,56.96,1008.81,64.62,432.49,0.43
677.41,21.06,84.06,1004.9,84.09,446.44,0.25
418.75,10.25,83.06,1020.65,87.07,481.94,0.79
398.75,6.16,93.35,1004.85,59.68,484.55,0.77
419.96,10.05,67.61,1021.35,95.19,469.03,0.47
755.28,26.02,98.53,1010.04,72.78,439.82,0.09
603.37,27.2,97.02,1011.99,56.74,440.13,0.48
412.99,15.09,62.02,1010.15,92,466.47,0.48
412.08,8.46,79.44,1023.57,81.27,485.06,0.32
441.47,12.07,58.81,1025.53,85.62,472.32,0.26
779.42,32.81,69.92,1009.17,53.13,430.53,0.8
757.40,26.91,68.26,1005.64,78.98,437.06,0.28
378.75,10.66,90.63,1009.42,95.86,472.86,0.18
691.95,34.29,59.33,1009.58,32.25,427.62,0.18
652.76,22.16,93.99,1020.81,68.47,451.86,0.29
723.56,28.32,97.99,1004.73,72.71,436.31,0.78
421.78,15.62,91.1,1023.82,66.17,459.72,0.67
637.01,24.76,82.19,1012.73,70.39,443.04,0.4
418.75,10.29,80.16,1020.84,89.03,480.32,0.46
675.79,27.99,54.18,1008.47,59.63,439.74,0.46
494.70,22.22,98.12,1015.87,53.18,447.1,0.68
424.50,13.78,50.25,1017.51,84.94,467.6,0.16
512.88,24.78,68.57,1008.81,62.97,443.98,0.61
